date,open,high,low,close,change,change_percentage,volume,short_selling,margin_trading,investment_trust,dealer,foreign_invenstor,ma,bband_up,bband_down
2018/8/15,244.5,244.5,239.5,241.5,-2,-0.82,18473.321,2381,9170,-396,-2145,2759,242.65,252.7152869,232.5847131
2018/8/16,238,241.5,238,239,-2.5,-1.04,19155.966,2198,9512,-11,554,-2205,243.375,249.3739582,237.3760418
2018/8/17,239.5,241,239,239.5,0.5,0.21,18324.474,2268,9772,86,-597,1050,243.475,249.1360511,237.8139489
2018/8/20,239.5,240,238,239.5,0,0,16960.437,2282,9738,-106,225,337,243.4,249.2275209,237.5724791
2018/8/21,239,241,238.5,241,1.5,0.63,12014.127,2222,9945,185,185,-2154,243.4,249.2275209,237.5724791
2018/8/22,241.5,242.5,240.5,242,1,0.41,12614.24,2228,10044,62,-1102,-556,243.475,249.1887991,237.7612009
2018/8/23,243,244.5,243,244.5,2.5,1.03,14839.24,2341,9659,543,125,3105,243.65,249.2633769,238.0366231
2018/8/24,245.5,246,243,243.5,-1,-0.41,14355.943,2382,9926,202,-528,-961,243.6,249.2,238
2018/8/27,246,246.5,244.5,245,1.5,0.62,15186.299,2432,9550,44,732,6402,243.575,249.1452334,238.0047666
2018/8/28,248.5,250,248,249.5,4.5,1.84,36792.531,2700,10193,374,174,17316,243.75,249.8121778,237.6878222
2018/8/29,253.5,259,253.5,259,9.5,3.81,56993.182,3222,10324,1054,-823,27217,244.3,253.1566359,235.4433641
2018/8/30,264.5,268,262.5,263.5,4.5,1.74,48957.808,3424,9817,390,-1113,17288,245.25,257.438109,233.061891
2018/8/31,257.5,259,254,256,-7.5,-2.85,69069.506,3028,11139,-50,1052,-2169,245.7,258.7476051,232.6523949
2018/9/3,259,260,256.5,257,1,0.39,26756.905,3187,10804,100,-1389,8345,246.275,260.2194433,232.3305567
2018/9/4,258.5,259.5,255.5,257.5,0.5,0.19,34304.615,3157,10969,110,299,1091,247.075,261.6533229,232.4966771
2018/9/5,260,264.5,259,264,6.5,2.52,44864.459,3532,11252,232,-2061,10054,247.9,264.2419705,231.5580295
2018/9/6,268,268,261,261,-3,-1.14,35698.488,3573,11125,181,-487,2227,248.6,265.8991329,231.3008671
2018/9/7,263,264,260.5,264,3,1.15,38663.728,3794,10183,88,-1350,11808,249.55,268.0023711,231.0976289
2018/9/10,266.5,266.5,262.5,264.5,0.5,0.19,41735.795,3858,9603,-330,-890,13895,250.75,269.803871,231.696129
2018/9/11,263,263.5,258,260,-4.5,-1.7,34350.276,3399,9670,416,1538,742,251.575,270.7303517,232.4196483
2018/9/12,261,262,258,260.5,0.5,0.19,37885.965,3493,9810,-181,1441,7626,252.525,271.4709098,233.5790902
2018/9/13,260,260,253.5,255,-5.5,-2.11,37576.18,3170,10329,463,1631,-6887,253.325,271.2422403,235.4077597
2018/9/14,257,261.5,257,261,6,2.35,37903.219,3392,10083,541,523,12052,254.4,271.4282119,237.3717881
2018/9/17,262.5,262.5,257,258,-3,-1.15,24765.758,3276,10757,856,674,2614,255.325,270.9687687,239.6812313
2018/9/18,256.5,257,254,254.5,-3.5,-1.36,33960.152,3079,11167,722,17,5339,256,270.2126704,241.7873296
2018/9/19,258,260,257,258,3.5,1.38,59227.711,3315,11302,165,538,18000,256.8,269.4901537,244.1098463
2018/9/20,261.5,261.5,257.5,260,2,0.78,29595,3399,10989,566,-501,13889,257.575,268.995486,246.154514
2018/9/21,261.5,261.5,258,261.5,1.5,0.58,35012.974,3434,11090,-59,180,6299,258.475,267.9958981,248.9541019
2018/9/25,261.5,264,260.5,263.5,2,0.76,24397.062,3447,11075,71,486,5016,259.4,266.8806417,251.9193583
2018/9/26,263,263.5,261,263.5,0,0,24859.115,3424,10852,22,-242,716,260.1,266.2449166,253.9550834
2018/9/27,264,266,262,265,1.5,0.57,38495.371,3636,10777,150,-367,14343,260.4,266.8776539,253.9223461
2018/9/28,266,266,260,262.5,-2.5,-0.94,39626.486,3276,11010,151,-1022,675,260.35,266.7460926,253.9539074
2018/10/1,262,264,261,263,0.5,0.19,22274.38,3325,10888,-427,-2,-1553,260.7,266.8676576,254.5323424
2018/10/2,262,263,257,257.5,-5.5,-2.09,38391.491,3351,11641,-1151,313,-19785,260.725,266.8362601,254.6137399
2018/10/3,257.5,260,257,260,2.5,0.97,25228.536,3453,11344,-286,-1496,4649,260.85,266.7922218,254.9077782
2018/10/4,257,257.5,254,254,-6,-2.31,36408.727,3338,12340,-83,-420,-15348,260.35,266.808328,253.891672
2018/10/5,250,253,248.5,250,-4,-1.57,40204.66,3192,12496,-919,263,-9140,259.8,267.6638413,251.9361587
2018/10/8,245.5,246.5,241,243.5,-6.5,-2.6,50938.958,2682,14100,-853,1401,-23765,258.775,269.1310369,248.4189631
2018/10/9,243.5,245,242,244,0.5,0.21,28905.345,2842,14139,-169,432,-8147,257.75,269.5884965,245.9115035
2018/10/11,233.5,233.5,227,227.5,-16.5,-6.76,94589.657,2705,14704,-623,-446,-37208,256.125,273.7768413,238.4731587
2018/10/12,231,237,229,237,9.5,4.18,47175.769,2454,14252,-584,1074,-3535,254.95,274.3249839,235.5750161
2018/10/15,234,234,230.5,230.5,-6.5,-2.74,42327.28,2594,14968,182,260,-22616,253.725,275.8371573,231.6128427
2018/10/16,229.5,237,229,237,6.5,2.82,37844.077,2812,13903,-412,-993,-2356,252.525,275.5151609,229.5348391
2018/10/17,241.5,243,238,238.5,1.5,0.63,42542.858,2832,14097,477,-1733,-2108,251.55,275.1739285,227.9260715
2018/10/18,238,239,235.5,236.5,-2,-0.84,25699.43,3059,14256,-201,-548,-1985,250.65,275.1124202,226.1875798
2018/10/19,231,236.5,230,236,-0.5,-0.21,28358.46,2950,14176,631,-86,-6880,249.55,274.5637962,224.5362038
2018/10/22,232.5,238,231.5,237,1,0.42,29275.777,3054,14558,651,-275,-5429,248.4,273.500996,223.299004
2018/10/23,232,234,230,230,-7,-2.95,32827.745,2756,14983,197,-12,-11241,246.825,272.3891839,221.2608161
2018/10/24,230,231,227,229.5,-0.5,-0.22,44321.95,2293,15258,-1042,-858,-16124,245.125,270.5491519,219.7008481
2018/10/25,220.5,222,219.5,219.5,-10,-4.36,75524.118,2275,15817,-3,-990,-28609,242.925,269.2085975,216.6414025
2018/10/26,223,224,217,221,1.5,0.68,38439.644,2609,15450,31,108,2320,240.725,266.6122073,214.8377927
2018/10/29,223,224,221,222.5,1.5,0.68,18463.792,2488,15227,-93,619,-217,238.725,263.7399455,213.7100545
2018/10/30,221,225,220.5,223,0.5,0.22,28888.931,2854,15051,136,63,400,236.725,259.9918756,213.4581244
2018/10/31,228,234,228,234,11,4.93,57373.201,3445,13854,780,-158,8159,235.55,256.7865251,214.3134749
2018/11/1,236,237,233,235.5,1.5,0.64,42017.797,3633,13319,3,-358,3127,234.325,252.3646092,216.2853908
2018/11/2,236.5,236.5,233.5,236.5,1,0.42,30783.361,3693,13237,195,126,-1086,233.45,249.1308801,217.7691199
2018/11/5,233,235.5,232,235,-1.5,-0.63,25463.065,3839,12956,-20,-1383,1524,232.7,246.4600872,218.9399128
2018/11/6,234,235.5,232.5,234.5,-0.5,-0.21,30522.176,3893,12823,-39,-158,-1087,232.25,245.1282763,219.3717237
2018/11/7,233,236,232.5,234,-0.5,-0.21,34443.652,3743,12906,292,-277,-3428,231.75,243.490954,220.009046
2018/11/8,237.5,237.5,236,236.5,2.5,1.07,24748.146,3821,12736,64,-225,8729,232.2,243.9447861,220.4552139
2018/11/9,234.5,234.5,231,231,-5.5,-2.33,23242.081,3631,12886,54,-385,-2782,231.9,243.4438295,220.3561705
2018/11/12,230,234.5,230,231.5,0.5,0.22,23238.445,3765,12781,-7,-341,1707,231.95,243.4777925,220.4222075
2018/11/13,224.5,228,224.5,227.5,-4,-1.73,36123.127,3562,13056,13,495,-6529,231.475,242.9138592,220.0361408
2018/11/14,230,231,228.5,228.5,1,0.44,20034.279,3615,12975,-8,-244,-971,230.975,242.008925,219.941075
2018/11/15,229.5,232,228.5,231,2.5,1.09,22079.228,3692,12875,-65,-505,1379,230.7,241.4396462,219.9603538
2018/11/16,229,229,225,226,-5,-2.16,46766.909,3232,13602,-1037,1022,-15564,230.2,240.8367288,219.5632712
2018/11/19,225,225,221,222,-4,-1.77,48966.754,3262,14173,-1180,1104,-10711,229.45,240.1780007,218.7219993
2018/11/20,219,220.5,218,218,-4,-1.8,41633.756,3241,14906,-697,600,-15466,228.85,240.6741279,217.0258721
2018/11/21,214.5,220,214,219,1,0.46,35303.343,3066,15352,-486,347,-4834,228.325,240.8958989,215.7541011
2018/11/22,221.5,222,219,219,0,0,21980.61,3345,14753,-34,-1178,-1042,228.3,240.9427845,215.6572155
2018/11/23,220.5,220.5,217,218.5,-0.5,-0.23,14993.334,3831,14731,104,-267,640,228.175,241.1491088,215.2008912
2018/11/26,219,224,218.5,223,4.5,2.06,30626.804,3842,14294,-87,-367,5720,228.2,241.1321305,215.2678695
2018/11/27,220,224.5,219,224,1,0.45,26598.349,3670,14335,35,-204,-2963,228.25,241.1088491,215.3911509
2018/11/28,222.5,227,222,226.5,2.5,1.12,24467.026,3646,14096,-228,1451,1600,227.875,240.4760912,215.2739088
2018/11/29,231.5,231.5,229,229,2.5,1.1,44411.207,3714,13206,282,-24,4159,227.55,239.6739433,215.4260567
2018/11/30,229.5,231,225.5,225.5,-3.5,-1.53,55896.957,3613,13919,-75,891,-5968,227,238.4280357,215.5719643
2018/12/3,231,235,231,235,9.5,4.21,45364.986,3870,12160,580,197,8583,227,238.4280357,215.5719643
2018/12/4,233,234.5,231,234,-1,-0.43,39758.162,3916,11992,479,-1171,123,226.975,238.3393082,215.6106918
2018/12/5,226.5,227.5,225,226,-8,-3.42,42855.576,3553,13044,-412,-132,-8574,226.575,237.4758027,215.6741973
2018/12/6,220,222,219.5,220,-6,-2.65,40181.112,3801,13662,48,-1167,-12315,225.75,235.9993902,215.5006098
2018/12/7,222.5,223.5,220.5,221,1,0.45,25077.568,3769,13642,-10,1721,-3300,225.25,235.4013546,215.0986454
2018/12/10,219.5,220,218.5,219,-2,-0.9,19447.461,3691,13499,-91,-180,-4548,224.625,234.6991005,214.5508995
2018/12/11,220,223,219,222.5,3.5,1.6,27395.22,3512,13670,15,-197,264,224.375,234.3993454,214.3506546
2018/12/12,223.5,227,222.5,226.5,4,1.8,26479.846,3516,13569,-89,397,-1835,224.275,234.1718429,214.3781571
2018/12/13,227,227.5,225,226,-0.5,-0.22,32105.141,3584,13504,96,486,-1783,224.025,233.4720895,214.5779105
2018/12/14,223,223.5,220.5,222.5,-3.5,-1.55,38661.159,3304,13966,-5,-1165,-7312,223.85,233.2739058,214.4260942
2018/12/17,221,225,220,223.5,1,0.45,18964.952,3468,13491,-35,149,3015,223.925,233.3126248,214.5373752
2018/12/18,221,223,220.5,222.5,-1,-0.45,30210.541,3440,13557,-335,305,-1771,224.15,233.1672058,215.1327942
2018/12/19,222,225.5,222,225.5,3,1.35,23415.082,3595,13281,274,-492,3156,224.475,233.1897863,215.7602137
2018/12/20,221,222.5,221,221,-4.5,-2,35112.116,3405,13578,166,360,-10972,224.575,233.0795576,216.0704424
2018/12/21,219,224,219,223.5,2.5,1.13,43529.532,3153,13660,-251,-321,-1310,224.825,232.8827602,216.7672398
2018/12/22,220,221.5,220,221.5,-2,-0.89,5185.247,2818,13776,13,-243,-2498,224.75,232.9016869,216.5983131
2018/12/24,221.5,221.5,219.5,220,-1.5,-0.68,22976.1,2448,14089,-28,36,-7492,224.55,232.9577345,216.1422655
2018/12/25,215.5,218,215,217.5,-2.5,-1.14,19402.777,2532,14283,-497,-1896,-5452,224.1,232.991569,215.208431
2018/12/26,218.5,219.5,216,216.5,-1,-0.46,16463.259,2599,14540,-331,-946,-41,223.475,232.6536437,214.2963563
2018/12/27,222,224,220.5,223,6.5,3,21491.484,2874,13214,-34,24,8967,223.35,232.4829075,214.2170925
2018/12/28,223.5,225.5,222.5,225.5,2.5,1.12,29456.773,3179,12604,-63,-1059,11279,222.875,230.3774996,215.3725004
2019/1/2,226.5,226.5,219,219.5,-6,-2.66,32900.482,2782,13389,9,-794,-8732,222.15,227.7811633,216.5188367
2019/1/3,214,218,214,215.5,-4,-1.82,34087.62,2475,14099,-39,1043,-14632,221.625,227.6654884,215.5845116
2019/1/4,211.5,211.5,206.5,208,-7.5,-3.48,65943.521,2164,15087,-2403,2689,-28541,221.025,229.4894846,212.5605154
2019/1/7,212,214,211,213,5,2.4,35442.176,2154,14188,-423,1055,4157,220.625,229.784012,211.465988
2019/1/8,212,212.5,210,211,-2,-0.94,22694.481,2219,14247,-1369,-104,746,220.225,230.2871817,210.1628183
2019/1/9,212,216.5,211,215.5,4.5,2.13,46295.446,2425,13263,-414,236,7548,219.875,230.0822278,209.6677722
2019/1/10,216,216.5,214.5,216,0.5,0.23,20754.593,2545,13167,-256,-297,1480,219.35,229.2145831,209.4854169
2019/1/11,219,220.5,218,220.5,4.5,2.08,28102.288,3012,12187,348,-660,11842,219.075,228.4785897,209.6714103
2019/1/14,218.5,220,217,218.5,-2,-0.91,17612.296,3060,12493,-602,27,-1850,218.875,228.1479445,209.6020555
2019/1/15,216.5,221,215.5,221,2.5,1.14,38882.923,3342,12352,-1287,-373,9854,218.75,227.8357031,209.6642969
2019/1/16,218.5,220,217.5,217.5,-3.5,-1.58,28978.282,3351,12880,-612,856,-7772,218.5,227.4330846,209.5669154
2019/1/17,218,221,218,220.5,3,1.38,21163.986,3736,12935,62,-1017,2709,218.25,226.6494047,209.8505953
2019/1/18,219,220,217.5,218.5,-2,-0.91,49627.569,3223,12780,-210,1124,-13590,218.125,226.4308714,209.8191286
2019/1/21,220,223,220,221,2.5,1.14,29384.866,3420,12445,-414,864,3343,218,226.0498447,209.9501553
2019/1/22,220,223,219,223,2,0.9,28926.483,3690,12065,1107,-659,3902,218.075,226.2803336,209.8696664
2019/1/23,221.5,222,220,220.5,-2.5,-1.12,16671.213,3593,12210,-223,-448,-1366,218.1,226.3316463,209.8683537
2019/1/24,222.5,222.5,220.5,222.5,2,0.91,26417.924,3641,12149,106,-153,2632,218.35,226.7945249,209.9054751
2019/1/25,226.5,227,225,226,3.5,1.57,46692.764,3844,11438,725,209,15832,218.825,227.8487187,209.8012813
2019/1/28,229.5,229.5,228,229,3,1.33,26026.257,4447,11179,752,-681,8851,219.125,229.0390052,209.2109948
2019/1/29,222.5,225,222,222.5,-6.5,-2.84,41122.52,3673,11973,-457,972,-9865,218.975,228.5847607,209.3652393
2019/1/30,220.5,221.5,220,221,-1.5,-0.67,44755.945,3368,12070,-195,493,-12299,219.05,228.6983159,209.4016841
2019/2/11,228,229,226.5,228,7,3.17,78307.106,3830,10884,330,-1012,29547,219.675,229.9232925,209.4267075
2019/2/12,230,230,229,230,2,0.88,29406.67,3769,10567,799,-63,15103,220.775,230.4831152,211.0668848
2019/2/13,232,232,228.5,229,-1,-0.43,28634.925,4128,10680,-583,-63,11711,221.575,231.2252591,211.9247409
2019/2/14,229.5,230,226,227,-2,-0.87,23647.751,4050,10855,-565,412,781,222.375,230.9824096,213.7675904
2019/2/15,229,229,226.5,227,0,0,22369.799,4163,10890,-393,-468,3511,222.95,231.1713138,214.7286862
2019/2/18,229,230.5,228.5,230,3,1.32,16978.916,4217,10834,58,-400,6688,223.65,231.7684974,215.5315026
2019/2/19,230,230.5,229,229,-1,-0.43,16577.023,3862,10920,290,-84,-645,224.075,232.3772587,215.7727413
2019/2/20,231.5,234.5,231,234.5,5.5,2.4,30479.71,4083,10430,452,283,12371,224.875,233.9241712,215.8258288
2019/2/21,235.5,236.5,234.5,236.5,2,0.85,33764.489,4097,10230,-15,177,14680,225.65,235.8239864,215.4760136
2019/2/22,235.5,236.5,234,236.5,0,0,22032.163,4085,10164,-17,-897,4954,226.6,237.0957134,216.1042866
2019/2/25,237.5,239,236,238,1.5,0.63,24105.138,3972,9861,124,69,5227,227.475,238.6842596,216.2657404
2019/2/26,239,240,236.5,239.5,1.5,0.63,24522.789,4065,9562,-212,71,4947,228.525,240.1028884,216.9471116
2019/2/27,238.5,239.5,237,239,-0.5,-0.21,35240.889,3969,9429,-184,-393,2850,229.425,241.3173295,217.5326705
2019/3/4,239.5,239.5,234.5,235.5,-3.5,-1.46,39655.513,3835,9835,-507,625,1632,230.05,241.839402,218.260598
2019/3/5,234,234.5,232.5,233,-2.5,-1.06,22641.407,3784,10152,-157,362,-675,230.675,241.6717041,219.6782959
2019/3/6,235,235.5,233.5,234,1,0.43,20433.226,3864,10161,-25,-823,1916,231.25,241.663933,220.836067
2019/3/7,235,235,233,234,0,0,17126.192,3882,10160,-102,-798,28,231.65,241.8387193,221.4612807
2019/3/8,231,231.5,229,230,-4,-1.71,22190.659,3533,10481,-10,220,-9299,231.7,241.8459351,221.5540649
2019/3/11,228,230.5,227.5,230.5,0.5,0.22,23200.793,3258,10694,-219,466,-7959,232.1,241.3552688,222.8447312
2019/3/12,233,237,232.5,235.5,5,2.17,23588.085,3294,10328,-29,266,6018,232.825,240.6498003,225.0001997
2019/3/13,234,237,234,237,1.5,0.64,20500.195,3354,10278,28,-744,6704,233.275,240.9722398,225.5777602
2019/3/14,239,239,234,234.5,-2.5,-1.05,17175.356,3334,10456,70,-205,-1073,233.5,241.0630682,225.9369318
2019/3/15,237,239.5,235.5,239,4.5,1.92,33649.729,3467,9590,-403,-529,10726,234,241.6288924,226.3711076
2019/3/18,239.5,241,239,241,2,0.84,26856.532,3222,9334,-65,403,14930,234.7,242.1993333,227.2006667
2019/3/19,239,240.5,238,240.5,-0.5,-0.21,14479.009,3125,9386,42,234,582,235.375,242.3955057,228.3544943
2019/3/20,242,242,239.5,242,1.5,0.62,22975.971,3186,9100,0,219,6337,235.975,243.1057433,228.8442567
2019/3/21,242.5,245.5,241,245.5,3.5,1.45,26179.502,3099,8626,-64,-8,10670,236.8,244.3193085,229.2806915
2019/3/22,248,248.5,244.5,248.5,3,1.22,22931.467,2676,8488,282,-313,7399,237.5,246.4944427,228.5055573
2019/3/25,240.5,243.5,240.5,241.5,-7,-2.82,19211.254,1802,8758,-130,-536,-3595,237.75,246.8960374,228.6039626
2019/3/26,243,244,241,244,2.5,1.04,19920.17,1239,8920,-102,-85,2316,238.125,247.6427466,228.6072534
2019/3/27,242,242.5,240.5,241.5,-2.5,-1.02,22590.089,109,9224,351,895,-4335,238.3,247.930161,228.669839
2019/3/28,240.5,242.5,240,242,0.5,0.21,13933.054,0,9112,0,-155,-89,238.425,248.1783328,228.6716672
2019/3/29,243,245.5,240.5,245.5,3.5,1.45,28220.81,0,8868,-276,-532,3571,238.75,248.9798583,228.5201417
2019/4/1,251,251,245,245.5,0,0,35330.656,0,8702,330,763,12270,239.25,249.7690304,228.7309696
2019/4/2,249.5,249.5,246,246,0.5,0.2,24105.053,239,8517,-45,614,6415,239.9,250.4004762,229.3995238
2019/4/3,249,249,246.5,246.5,0.5,0.2,24945.323,474,8454,-35,-171,4838,240.525,251.0344006,230.0155994
2019/4/8,251,253,250.5,253,6.5,2.64,45184.821,920,8304,259,-107,21346,241.475,252.8524997,230.0975003
2019/4/9,253,254,252,254,1,0.4,22355.674,1072,7929,-2,14,4234,242.675,254.0208142,231.3291858
2019/4/10,253,254.5,252,254,0,0,25849.934,1216,7918,15,1607,-2033,243.85,254.7683332,232.9316668
2019/4/11,253,254,251.5,252,-2,-0.79,24896.84,1286,7972,-48,722,-2963,244.675,255.4373185,233.9126815
2019/4/12,251.5,253,251,252,0,0,13548.148,1242,7950,2,138,2037,245.425,256.032898,234.817102
2019/4/15,255,256,254,255.5,3.5,1.39,17156,1337,7903,-22,-343,6786,246.475,256.6998472,236.2501528
2019/4/16,257,257,255.5,257,1.5,0.59,19652.648,1468,7688,-223,541,3936,247.375,257.9715796,236.7784204
2019/4/17,260,263,259.5,261.5,4.5,1.75,37864.191,1835,7297,-280,1395,19234,248.4,260.226242,236.573758
2019/4/18,264,266,263.5,264.5,3,1.15,38006.795,2125,7249,-75,-908,17987,249.6,262.7704214,236.4295786
2019/4/19,269,269.5,263.5,264.5,0,0,44658.699,1941,7241,9,-381,15657,250.725,264.9111728,236.5388272
2019/4/22,266.5,267.5,265,266,1.5,0.57,24967.393,1988,7477,-215,-556,9604,251.75,267.185349,236.314651
2019/4/23,266.5,268,266,268,2,0.75,25336.847,2050,7536,-145,69,9807,252.725,269.611311,235.838689
2019/4/24,270,270,267.5,269,1,0.37,26449.755,2115,7587,110,-960,5748,254.1,271.5745529,236.6254471
2019/4/25,268.5,269,267,267.5,-1.5,-0.56,32386.724,2112,7257,-200,-268,4536,255.275,273.0330264,237.5169736
2019/4/26,262,263,257.5,260,-7.5,-2.8,47518.804,1605,7917,-10,1122,-9696,256.2,272.8865215,239.5134785
2019/4/29,260,262,258.5,259.5,-0.5,-0.19,32651.618,1592,7882,-66,345,6386,257.075,272.4771914,241.6728086
2019/4/30,260,260.5,258,259,-0.5,-0.19,40446.419,1575,8021,85,321,6366,257.75,272.2189322,243.2810678
2019/5/2,261.5,262.5,258.5,259,0,0,27376.394,1530,8165,-18,-959,11475,258.425,271.7601978,245.0898022
2019/5/3,262,265,260.5,265,6,2.32,30200.246,1639,8067,10,-22,11474,259.375,271.7033211,247.0466789
2019/5/6,260,260,258,259,-6,-2.26,33688.187,1455,8596,93,364,-7570,260,270.8305125,249.1694875
2019/5/7,259.5,263,259,262.5,3.5,1.35,25686.126,1507,8461,778,388,-3942,260.475,270.8599651,250.0900349
2019/5/8,260,261.5,259.5,260,-2.5,-0.95,25902.364,1474,8572,-65,1415,-8065,260.775,270.7322838,250.8177162
2019/5/9,259.5,259.5,256,256.5,-3.5,-1.35,34166.574,1336,8915,10,514,-4700,260.9,270.5726418,251.2273582
2019/5/10,257,259,255,256,-0.5,-0.19,18868.212,1325,9032,-318,891,-4182,261.1,270.175241,252.024759
2019/5/13,253,254,249.5,250.5,-5.5,-2.15,29317.535,1347,9260,223,2441,-4441,261.025,270.4190141,251.6309859
2019/5/14,247.5,251,245,248.5,-2,-0.8,45620.708,1029,9482,-24,3751,-7027,260.675,271.3064392,250.0435608
2019/5/15,251,252,249,249,0.5,0.2,37223.479,969,9865,92,1746,-12237,260.275,271.977457,248.572543
2019/5/16,248.5,249.5,246,247,-2,-0.8,30331.519,959,9919,51,132,-9667,259.55,272.5803492,246.5196508
2019/5/17,249,249,241.5,241.5,-5.5,-2.23,40006.856,877,9991,-46,1028,-10907,258.4,273.3919979,243.4080021
2019/5/20,242.5,243,238,238,-3.5,-1.45,47097.661,1120,10076,-118,3438,-14438,257.075,274.2076443,239.9423557
2019/5/21,233.5,236,232.5,234,-4,-1.68,82872.775,811,11459,-97,4145,-38055,255.475,274.8101364,236.1398636
2019/5/22,236.5,240.5,235.5,238,4,1.71,36289.034,883,10599,139,-581,-6503,253.975,273.8382198,234.1117802
2019/5/23,233.5,233.5,230,230,-8,-3.36,62258.627,838,11401,-116,1545,-26886,252.025,273.2181003,230.8318997
2019/5/24,230,234,230,233,3,1.3,38226.789,894,11383,40,-270,-14284,250.3,271.7881363,228.8118637
2019/5/27,234,235,231,231,-2,-0.86,37447.033,924,12034,-113,-87,-16628,248.85,271.41125,226.28875
2019/5/28,232,232,230.5,230.5,-0.5,-0.22,99322.033,872,12046,119,-56,-8060,247.4,270.750803,224.049197
2019/5/29,228,230.5,227,229.5,-1,-0.43,32260.236,1090,11838,-344,75,-10009,245.925,269.8776095,221.9723905
2019/5/30,230,231.5,229,231,1.5,0.65,40375.328,1051,12185,-140,-42,-5034,244.525,268.5301557,220.5198443
2019/5/31,232,237.5,231,235.5,4.5,1.95,49163.217,1057,11255,414,-645,-3387,243.05,265.4104562,220.6895438
2019/6/3,235.5,238.5,232,238,2.5,1.06,36687.092,1098,10881,150,-156,5756,242,263.2084889,220.7915111
2019/6/4,237.5,238,233,233,-5,-2.1,24443.428,946,11479,88,1018,-11080,240.525,259.8446144,221.2053856
2019/6/5,238,238,234,235,2,0.86,35901.584,1123,11477,-320,216,-2526,239.275,256.5158671,222.0341329
2019/6/6,231.5,232,229.5,232,-3,-1.28,34651.731,930,11676,-288,-653,-11105,238.05,253.6220904,222.4779096
2019/6/10,237.5,240,234.5,240,8,3.45,35521.888,1067,10644,31,59,10123,237.25,250.525918,223.974082
2019/6/11,240,246,239,244.5,4.5,1.88,34691.67,967,9768,184,-1278,8090,236.95,249.25,224.65
2019/6/12,244.5,247.5,243,246,1.5,0.61,30409.556,1020,9333,-154,-44,4642,236.825,248.6962889,224.9537111
2019/6/13,242.5,244,240,240,-6,-2.44,33731.724,648,10250,-12,2194,-12358,236.375,246.9810124,225.7689876
2019/6/14,238.5,239.5,236,236,-4,-1.67,35403.556,801,11310,-237,2436,-12078,235.825,245.2445276,226.4054724
2019/6/17,231.5,235,230.5,233,-3,-1.27,51692.012,519,12550,-235,2500,-19653,235.4,244.5192105,226.2807895
2019/6/18,234,235.5,233,235.5,2.5,1.07,28798.087,17,12181,117,-214,-2748,235.275,244.3164324,226.2335676
2019/6/19,242.5,244,240.5,244,8.5,3.61,50234.372,0,10408,815,4080,11815,235.775,245.554954,225.995046
2019/6/20,242,245.5,241,245,1,0.41,39717.291,0,10062,228,1107,3045,236.125,246.6695484,225.5804516
2019/6/21,248,248.5,246,248.5,3.5,1.43,62136.304,0,9556,27,270,14096,237.05,248.4907168,225.6092832
2019/6/24,241,242,240,241,-7.5,-3.02,43460.507,191,10662,24,-3606,-9125,237.45,248.8557003,226.0442997
2019/6/25,241,241.5,237,238.5,-2.5,-1.04,29735.283,290,10501,-32,-1426,157,237.825,248.8444147,226.8055853
2019/6/26,235,236.5,234,234.5,-4,-1.68,28770.041,253,11827,123,358,-13787,238.025,248.6432626,227.4067374
2019/6/27,236,241.5,236,240.5,6,2.56,42007.834,526,10948,471,-178,10863,238.575,248.4859788,228.6640212
2019/6/28,241.5,241.5,238,239,-1.5,-0.62,28085.212,579,11144,195,162,1285,238.975,248.2565678,229.6934322
2019/7/1,245.5,250,245,248.5,9.5,3.97,66370.875,9538,1182,2440,-2635,15151,239.625,249.6343706,229.6156294
2019/7/2,249.5,250,247.5,249,0.5,0.2,26832.202,8914,1237,967,250,-365,240.175,250.9466062,229.4033938
2019/7/3,244,245,242,242.5,-6.5,-2.61,29549.774,9447,902,112,213,-9802,240.65,250.9412584,230.3587416
2019/7/4,244.5,245,242.5,244,1.5,0.62,18691.24,9302,932,252,419,-1666,241.1,251.1478853,231.0521147
2019/7/5,244.5,245,241.5,243,-1,-0.41,27317.074,9696,868,53,520,-6592,241.65,250.8102402,232.4897598
2019/7/8,240,244.5,240,242.5,-0.5,-0.21,29190.909,10134,874,51,1380,-9758,241.775,250.9099603,232.6400397
2019/7/9,241.5,243,240.5,242,-0.5,-0.21,16538.987,10242,905,194,31,-6071,241.65,250.7004144,232.5995856
2019/7/10,243,247,243,247,5,2.07,23812.131,9591,1091,293,1428,-991,241.7,250.8564185,232.5435815
2019/7/11,250,250,247.5,250,3,1.21,31296.289,8948,1317,237,-1315,9643,242.2,252,232.4
2019/7/12,252,252,249.5,250.5,0.5,0.2,23868.432,8625,1355,17,-834,9726,242.925,252.9263749,232.9236251
2019/7/15,251,254.5,249.5,254.5,4,1.6,34264.3,8714,1619,80,-349,5763,244,254.1242284,233.8757716
2019/7/16,254,256.5,253.5,256,1.5,0.59,26141.249,9122,1758,154,-345,5264,245.025,255.6385527,234.4114473
2019/7/17,254,254,251,252,-4,-1.56,34346.648,9462,1563,-8,962,-8124,245.425,256.4489512,234.4010488
2019/7/18,252,254.5,251.5,254,2,0.79,20908.575,9741,1672,61,1491,-3750,245.875,257.5106134,234.2393866
2019/7/19,259.5,261,259,259,5,1.97,59879.798,8189,2037,403,-1211,24018,246.4,259.3367693,233.4632307
